-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722165331373,reliability_addpaperreport,Action,265,2017/7/22 16:53,39,Reliability_AddPaperReport:4,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722165426016,reliability_addpaperreport,Action,265,2017/7/22 16:54,38,Reliability_AddPaperReport:10,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722165553634,reliability_addpaperreport,Action,265,2017/7/22 16:56,37,Reliability_AddPaperReport:22,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722165627233,reliability_addpaperreport,Action,265,2017/7/22 16:56,37,Reliability_AddPaperReport:27,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722165710614,reliability_addpaperreport,Action,265,2017/7/22 16:57,37,Reliability_AddPaperReport:44,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722165739074,reliability_addpaperreport,Action,265,2017/7/22 16:57,49,Reliability_AddPaperReport:7,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722165747823,reliability_addpaperreport,Action,265,2017/7/22 16:57,44,Reliability_AddPaperReport:20,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722165807658,reliability_addpaperreport,Action,265,2017/7/22 16:58,43,Reliability_AddPaperReport:19,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722165913096,reliability_addpaperreport,Action,265,2017/7/22 16:59,50,Reliability_AddPaperReport:8,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722165913705,reliability_addpaperreport,Action,265,2017/7/22 16:59,45,Reliability_AddPaperReport:19,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722165953838,reliability_addpaperreport,Action,265,2017/7/22 16:59,48,Reliability_AddPaperReport:10,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722170111527,reliability_addpaperreport,Action,265,2017/7/22 17:01,45,Reliability_AddPaperReport:36,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722170140256,reliability_addpaperreport,Action,265,2017/7/22 17:01,49,Reliability_AddPaperReport:24,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722170156156,reliability_addpaperreport,Action,265,2017/7/22 17:02,45,Reliability_AddPaperReport:37,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722170250895,reliability_addpaperreport,Action,265,2017/7/22 17:02,47,Reliability_AddPaperReport:31,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722170300574,reliability_addpaperreport,Action,265,2017/7/22 17:03,53,Reliability_AddPaperReport:10,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722170303474,reliability_addpaperreport,Action,265,2017/7/22 17:03,54,Reliability_AddPaperReport:16,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722170304254,reliability_addpaperreport,Action,265,2017/7/22 17:03,43,Reliability_AddPaperReport:38,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722170256914,reliability_addpaperreport,Action,265,2017/7/22 17:03,52,Reliability_AddPaperReport:17,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722170420803,reliability_addpaperreport,Action,265,2017/7/22 17:04,49,Reliability_AddPaperReport:29,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722170414183,reliability_addpaperreport,Action,265,2017/7/22 17:04,41,Reliability_AddPaperReport:42,localhost
-17999,Action.c(58): Error: The film print status is not correct and Update the status by databse failed: the accessionnumber is - A20170722152040282,reliability_terminal_film_print,Action,58,2017/7/22 17:05,22,Reliability_Terminal_film_print:6,localhost,
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722170609320,reliability_addpaperreport,Action,265,2017/7/22 17:06,51,Reliability_AddPaperReport:41,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722170610011,reliability_addpaperreport,Action,265,2017/7/22 17:06,51,Reliability_AddPaperReport:40,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722170625500,reliability_addpaperreport,Action,265,2017/7/22 17:06,58,Reliability_AddPaperReport:13,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722170628410,reliability_addpaperreport,Action,265,2017/7/22 17:06,66,Reliability_AddPaperReport:3,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722170855247,reliability_addpaperreport,Action,265,2017/7/22 17:09,60,Reliability_AddPaperReport:23,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722170936756,reliability_addpaperreport,Action,265,2017/7/22 17:09,57,Reliability_AddPaperReport:37,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722171002626,reliability_addpaperreport,Action,265,2017/7/22 17:10,63,Reliability_AddPaperReport:17,localhost
-17999,Action.c(208): Error: The task do not finish correct: TaskID: 4611783  From Terminal: K2_7,reliability_terminal_film_print,Action,208,2017/7/22 17:10,22,Reliability_Terminal_film_print:6,localhost,
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722171023235,reliability_addpaperreport,Action,265,2017/7/22 17:10,70,Reliability_AddPaperReport:2,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722171052245,reliability_addpaperreport,Action,265,2017/7/22 17:10,63,Reliability_AddPaperReport:44,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722171120484,reliability_addpaperreport,Action,265,2017/7/22 17:11,64,Reliability_AddPaperReport:44,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722171130854,reliability_addpaperreport,Action,265,2017/7/22 17:11,60,Reliability_AddPaperReport:34,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722171132904,reliability_addpaperreport,Action,265,2017/7/22 17:11,68,Reliability_AddPaperReport:12,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722171223053,reliability_addpaperreport,Action,265,2017/7/22 17:12,62,Reliability_AddPaperReport:32,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722171235723,reliability_addpaperreport,Action,265,2017/7/22 17:12,71,Reliability_AddPaperReport:6,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722171310252,reliability_addpaperreport,Action,265,2017/7/22 17:13,73,Reliability_AddPaperReport:9,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722171345291,reliability_addpaperreport,Action,265,2017/7/22 17:13,63,Reliability_AddPaperReport:33,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722171353271,reliability_addpaperreport,Action,265,2017/7/22 17:13,70,Reliability_AddPaperReport:23,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722171420991,reliability_addpaperreport,Action,265,2017/7/22 17:14,72,Reliability_AddPaperReport:13,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722171426490,reliability_addpaperreport,Action,265,2017/7/22 17:14,65,Reliability_AddPaperReport:37,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722171441700,reliability_addpaperreport,Action,265,2017/7/22 17:14,79,Reliability_AddPaperReport:3,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722171448130,reliability_addpaperreport,Action,265,2017/7/22 17:15,73,Reliability_AddPaperReport:20,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722171500740,reliability_addpaperreport,Action,265,2017/7/22 17:15,73,Reliability_AddPaperReport:13,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722171500770,reliability_addpaperreport,Action,265,2017/7/22 17:15,74,Reliability_AddPaperReport:5,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722171504189,reliability_addpaperreport,Action,265,2017/7/22 17:15,71,Reliability_AddPaperReport:44,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722171559849,reliability_addpaperreport,Action,265,2017/7/22 17:16,73,Reliability_AddPaperReport:23,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722171603998,reliability_addpaperreport,Action,265,2017/7/22 17:16,79,Reliability_AddPaperReport:8,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722171619528,reliability_addpaperreport,Action,265,2017/7/22 17:16,71,Reliability_AddPaperReport:30,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722171643208,reliability_addpaperreport,Action,265,2017/7/22 17:16,77,Reliability_AddPaperReport:12,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722171631198,reliability_addpaperreport,Action,265,2017/7/22 17:16,81,Reliability_AddPaperReport:4,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722171707787,reliability_addpaperreport,Action,265,2017/7/22 17:17,74,Reliability_AddPaperReport:44,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722171710137,reliability_addpaperreport,Action,265,2017/7/22 17:17,81,Reliability_AddPaperReport:1,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722171728007,reliability_addpaperreport,Action,265,2017/7/22 17:17,65,Reliability_AddPaperReport:42,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722171757037,reliability_addpaperreport,Action,265,2017/7/22 17:18,79,Reliability_AddPaperReport:28,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722171830405,reliability_addpaperreport,Action,265,2017/7/22 17:18,72,Reliability_AddPaperReport:45,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722171913844,reliability_addpaperreport,Action,265,2017/7/22 17:19,78,Reliability_AddPaperReport:44,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722171938974,reliability_addpaperreport,Action,265,2017/7/22 17:19,84,Reliability_AddPaperReport:6,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722172041673,reliability_addpaperreport,Action,265,2017/7/22 17:20,86,Reliability_AddPaperReport:6,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722172051663,reliability_addpaperreport,Action,265,2017/7/22 17:20,84,Reliability_AddPaperReport:5,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722172218221,reliability_addpaperreport,Action,265,2017/7/22 17:22,89,Reliability_AddPaperReport:19,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722172247411,reliability_addpaperreport,Action,265,2017/7/22 17:22,86,Reliability_AddPaperReport:20,localhost
-17999,Action.c(58): Error: The film print status is not correct and Update the status by databse failed: the accessionnumber is - A20170722152040282,reliability_terminal_film_print,Action,58,2017/7/22 17:22,34,Reliability_Terminal_film_print:6,localhost,
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722172316460,reliability_addpaperreport,Action,265,2017/7/22 17:23,85,Reliability_AddPaperReport:36,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722172325900,reliability_addpaperreport,Action,265,2017/7/22 17:23,79,Reliability_AddPaperReport:38,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722172353869,reliability_addpaperreport,Action,265,2017/7/22 17:23,93,Reliability_AddPaperReport:4,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722172336670,reliability_addpaperreport,Action,265,2017/7/22 17:24,84,Reliability_AddPaperReport:32,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722172429628,reliability_addpaperreport,Action,265,2017/7/22 17:24,82,Reliability_AddPaperReport:43,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722172508518,reliability_addpaperreport,Action,265,2017/7/22 17:25,82,Reliability_AddPaperReport:38,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722172540237,reliability_addpaperreport,Action,265,2017/7/22 17:25,95,Reliability_AddPaperReport:1,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722172555696,reliability_addpaperreport,Action,265,2017/7/22 17:26,96,Reliability_AddPaperReport:6,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722172606026,reliability_addpaperreport,Action,265,2017/7/22 17:26,85,Reliability_AddPaperReport:29,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722172709125,reliability_addpaperreport,Action,265,2017/7/22 17:27,91,Reliability_AddPaperReport:22,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722172709235,reliability_addpaperreport,Action,265,2017/7/22 17:27,97,Reliability_AddPaperReport:12,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722172736764,reliability_addpaperreport,Action,265,2017/7/22 17:27,98,Reliability_AddPaperReport:12,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722172803189,reliability_addpaperreport,Action,265,2017/7/22 17:28,93,Reliability_AddPaperReport:22,localhost
-17999,Action.c(208): Error: The task do not finish correct: TaskID: 4612578  From Terminal: K2_7,reliability_terminal_film_print,Action,208,2017/7/22 17:28,34,Reliability_Terminal_film_print:6,localhost,
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722172821500,reliability_addpaperreport,Action,265,2017/7/22 17:28,92,Reliability_AddPaperReport:37,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722172821951,reliability_addpaperreport,Action,265,2017/7/22 17:28,89,Reliability_AddPaperReport:43,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722172822760,reliability_addpaperreport,Action,265,2017/7/22 17:28,101,Reliability_AddPaperReport:4,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722172910877,reliability_addpaperreport,Action,265,2017/7/22 17:29,96,Reliability_AddPaperReport:22,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722173012940,reliability_addpaperreport,Action,265,2017/7/22 17:30,93,Reliability_AddPaperReport:43,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722173042799,reliability_addpaperreport,Action,265,2017/7/22 17:30,101,Reliability_AddPaperReport:13,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722173122608,reliability_addpaperreport,Action,265,2017/7/22 17:31,108,Reliability_AddPaperReport:8,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722173139328,reliability_addpaperreport,Action,265,2017/7/22 17:31,101,Reliability_AddPaperReport:36,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722173254855,reliability_addpaperreport,Action,265,2017/7/22 17:33,111,Reliability_AddPaperReport:8,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722173305674,reliability_addpaperreport,Action,265,2017/7/22 17:33,94,Reliability_AddPaperReport:42,localhost
-17999,Action.c(265): Error: Add patient reports failed by using NotifyReportFile service, please reference the service is works well or not. The accn is   A20170722173343656,reliability_addpaperreport,Action,265,2017/7/22 17:33,108,Reliability_AddPaperReport:11,localhost
